Version,"AdRotate Professional",5.26.2
id,advert_name,bannercode,imagetype,image_url,enable_stats,show_everyone,show_desktop,show_mobile,show_tablet,show_ios,show_android,weight,autodelete,autodisable,budget,click_rate,impression_rate,state_required,geo_cities,geo_states,geo_countries,schedule_start,schedule_end
,160X600-12-SetandForget160x600-443010-General,"<a href=""https://track.flexlinkspro.com/g.ashx?foid=156099.13390.443010&trid=1410543.172294&foc=11&fot=9999&fos=6"" alt=""Set and Forget 160x600"" title=""Set and Forget 160x600""><img src=""http://www.avantlink.com/gbi/13390/443010/132893/160597/image.png"" /></a>",,http://www.avantlink.com/gbi/13390/443010/132893/160597/image.png,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1430697600,2145830400
,728X90-12-SetandForget728x90-443078-General,"<a href=""https://track.flexlinkspro.com/g.ashx?foid=156099.13390.443078&trid=1410543.172294&foc=11&fot=9999&fos=6"" alt=""Set and Forget 728x90"" title=""Set and Forget 728x90""><img src=""http://www.avantlink.com/gbi/13390/443078/132893/160597/image.png"" /></a>",,http://www.avantlink.com/gbi/13390/443078/132893/160597/image.png,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1430697600,2145830400
,160X600-12-ParatusBiggerThanYouThink160x600-575563-General,"<a href=""https://track.flexlinkspro.com/g.ashx?foid=156099.13390.575563&trid=1410543.172294&foc=11&fot=9999&fos=6"" alt=""Paratus Bigger Than You Think - 160x600"" title=""Paratus Bigger Than You Think - 160x600""><img src=""http://www.avantlink.com/gbi/13390/575563/132893/160597/image.jpg"" /></a>",,http://www.avantlink.com/gbi/13390/575563/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1478044800,2145830400
,300X250-12-ParatusBiggerThanYouThink300x250-575571-General,"<a href=""https://track.flexlinkspro.com/g.ashx?foid=156099.13390.575571&trid=1410543.172294&foc=11&fot=9999&fos=6"" alt=""Paratus Bigger Than You Think - 300x250"" title=""Paratus Bigger Than You Think - 300x250""><img src=""http://www.avantlink.com/gbi/13390/575571/132893/160597/image.jpg"" /></a>",,http://www.avantlink.com/gbi/13390/575571/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1478044800,2145830400
,728X90-12-ParatusBiggerThanYouThink728x90-575987-General,"<a href=""https://track.flexlinkspro.com/g.ashx?foid=156099.13390.575987&trid=1410543.172294&foc=11&fot=9999&fos=6"" alt=""Paratus Bigger Than You Think - 728x90"" title=""Paratus Bigger Than You Think - 728x90""><img src=""http://www.avantlink.com/gbi/13390/575987/132893/160597/image.jpg"" /></a>",,http://www.avantlink.com/gbi/13390/575987/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1478131200,2145830400
,160X600-12-SmugglerAdventureDuffel160x600-575991-General,"<a href=""https://track.flexlinkspro.com/g.ashx?foid=156099.13390.575991&trid=1410543.172294&foc=11&fot=9999&fos=6"" alt=""Smuggler Adventure Duffel - 160x600"" title=""Smuggler Adventure Duffel - 160x600""><img src=""http://www.avantlink.com/gbi/13390/575991/132893/160597/image.jpg"" /></a>",,http://www.avantlink.com/gbi/13390/575991/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1478131200,2145830400
,728X90-12-SmugglerAdventureDuffel728x90-576027-General,"<a href=""https://track.flexlinkspro.com/g.ashx?foid=156099.13390.576027&trid=1410543.172294&foc=11&fot=9999&fos=6"" alt=""Smuggler Adventure Duffel - 728x90"" title=""Smuggler Adventure Duffel - 728x90""><img src=""http://www.avantlink.com/gbi/13390/576027/132893/160597/image.jpg"" /></a>",,http://www.avantlink.com/gbi/13390/576027/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1478131200,2145830400
,160X600-12-VeloxIITacticalAssaultPack160x600-576031-General,"<a href=""https://track.flexlinkspro.com/g.ashx?foid=156099.13390.576031&trid=1410543.172294&foc=11&fot=9999&fos=6"" alt=""Velox II Tactical Assault Pack - 160x600"" title=""Velox II Tactical Assault Pack - 160x600""><img src=""http://www.avantlink.com/gbi/13390/576031/132893/160597/image.jpg"" /></a>",,http://www.avantlink.com/gbi/13390/576031/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1478131200,2145830400
,300X250-12-VeloxIITacticalAssaultPack300x250-576043-General,"<a href=""https://track.flexlinkspro.com/g.ashx?foid=156099.13390.576043&trid=1410543.172294&foc=11&fot=9999&fos=6"" alt=""Velox II Tactical Assault Pack - 300x250"" title=""Velox II Tactical Assault Pack - 300x250""><img src=""http://www.avantlink.com/gbi/13390/576043/132893/160597/image.jpg"" /></a>",,http://www.avantlink.com/gbi/13390/576043/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1478131200,2145830400
,728X90-12-VeloxIITacticalAssaultPack728x90-576051-General,"<a href=""https://track.flexlinkspro.com/g.ashx?foid=156099.13390.576051&trid=1410543.172294&foc=11&fot=9999&fos=6"" alt=""Velox II Tactical Assault Pack - 728x90"" title=""Velox II Tactical Assault Pack - 728x90""><img src=""http://www.avantlink.com/gbi/13390/576051/132893/160597/image.jpg"" /></a>",,http://www.avantlink.com/gbi/13390/576051/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1478131200,2145830400
