Version,"AdRotate Professional",5.26.2
id,advert_name,bannercode,imagetype,image_url,enable_stats,show_everyone,show_desktop,show_mobile,show_tablet,show_ios,show_android,weight,autodelete,autodisable,budget,click_rate,impression_rate,state_required,geo_cities,geo_states,geo_countries,schedule_start,schedule_end
,300X250-35-CobraSC400D-2000000010-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.53731.2000000010&amp;trid=1410543.201399&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=1945730.10&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=1945730.10&type=4,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1745280000,1934582400
,300X250-35-CobraTrailBlazer500-2000000006-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.53731.2000000006&amp;trid=1410543.201399&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=1945730.6&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=1945730.6&type=4,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1745280000,1934582400
,300X250-35-CobraTrailBlazer500-2000000011-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.53731.2000000011&amp;trid=1410543.201399&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=1945730.11&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=1945730.11&type=4,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1747612800,1936915200
,300X250-35-CobraElectronicsUS-2000000013-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.53731.2000000013&amp;trid=1410543.201399&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=1945730.13&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=1945730.13&type=4,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1750809600,1940112000
,300X250-35-CobraElectronicsUS-2000000016-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.53731.2000000016&amp;trid=1410543.201399&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=1945730.16&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=1945730.16&type=4,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1750809600,1940112000
,300X250-35-CobraElectronicsUS-2000000020-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.53731.2000000020&amp;trid=1410543.201399&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=1945730.20&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=1945730.20&type=4,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1750809600,1940112000
,300X250-38-PartWithComprimise300x2501-732957-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.16729.732957&amp;trid=1410543.201963&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/16729/732957/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/16729/732957/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1532649600,2145830400
,300X250-38-SeeItNeedIt-733001-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.16729.733001&amp;trid=1410543.201963&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/16729/733001/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/16729/733001/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1532649600,2145830400
,300X250-38-PartWithComprimise300x2502-732961-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.16729.732961&amp;trid=1410543.201963&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/16729/732961/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/16729/732961/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1532649600,2145830400
,300X250-38-PartWithComprimise300x2503-732965-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.16729.732965&amp;trid=1410543.201963&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/16729/732965/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/16729/732965/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1532649600,2145830400
,300X250-38-LatestGearGear300x250-732945-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.16729.732945&amp;trid=1410543.201963&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/16729/732945/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/16729/732945/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,4,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1532649600,2145830400
,300X250-47-TrailmateTheUpForAnythingCoolerShopNow-2000000396-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.46441.2000000396&amp;trid=1410543.208505&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=859896.396&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=859896.396&type=4,Y,Y,Y,Y,Y,Y,Y,6,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1648080000,1960243200
,300X250-47-ElevateyournextoutingwiththeclassicallydesignedsteelLegacy54cooleracustomerfavoritenowavailableintwonewcolorsblackandgreen-2000000056-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.46441.2000000056&amp;trid=1410543.208505&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=859896.56&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=859896.56&type=4,Y,Y,Y,Y,Y,Y,Y,6,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1610409600,1960243200
,300X250-47-ExploreIglooshardcoolercollectionforhighqualitycoolersthatareupforanythingfromcampingtofishingorjustrelaxinginyourbackyardShopnow-2000000014-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.46441.2000000014&amp;trid=1410543.208505&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=859896.14&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=859896.14&type=4,Y,Y,Y,Y,Y,Y,Y,6,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1605657600,1960243200
,300X250-47-RetroPicnicBasketNowataNewLowerPriceExcellent-2000000085-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.46441.2000000085&amp;trid=1410543.208505&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=859896.85&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=859896.85&type=4,Y,Y,Y,Y,Y,Y,Y,6,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1612396800,1960243200
,300X250-47-TakecooltogowithIgloossoftcoolercollectionofinsulatedlunchbagscoolertotebagscoolerbackpacksandwaymoreShopforyourperfectlunchcompanionnow-2000000018-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.46441.2000000018&amp;trid=1410543.208505&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=859896.18&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=859896.18&type=4,Y,Y,Y,Y,Y,Y,Y,6,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1605657600,1960243200
,300X250-47-PursuitCraftedfortheJourneytheDestinationShopNow-2000000060-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.46441.2000000060&amp;trid=1410543.208505&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=859896.60&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=859896.60&type=4,Y,Y,Y,Y,Y,Y,Y,6,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1611187200,1960243200
,300X250-47-SavebigonIglooshighqualitycoolersGetupto35OFFhardcoolerssoftcoolerbagsdrinkwareandmoreShopnow-2000000010-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=1.46441.2000000010&amp;trid=1410543.208505&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&amp;bids=859896.10&amp;type=4&quot; /&gt;&lt;/a&gt;",,https://ad.linksynergy.com/fs-bin/show?id=PPkX79/c*b0&bids=859896.10&type=4,Y,Y,Y,Y,Y,Y,Y,6,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1605657600,1960243200
,300X250-48-Tentsforallthefamily-4611686018427587991-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156178.11300.4611686018427587991&amp;trid=1410543.208525&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;https://www.awin1.com/cshow.php?s=2044081&amp;v=11300&amp;q=322922&amp;r=264419&quot; /&gt;&lt;/a&gt;",,https://www.awin1.com/cshow.php?s=2044081&v=11300&q=322922&r=264419,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:16:{i:0;s:2:""GB"";i:1;s:2:""DE"";i:2;s:2:""FR"";i:3;s:2:""IT"";i:4;s:2:""ES"";i:5;s:2:""NL"";i:6;s:2:""BE"";i:7;s:2:""AT"";i:8;s:2:""CH"";i:9;s:2:""SE"";i:10;s:2:""NO"";i:11;s:2:""DK"";i:12;s:2:""FI"";i:13;s:2:""IE"";i:14;s:2:""PT"";i:15;s:2:""PL"";}",0,2650941780
,300X250-53-RidgeMerinoPremiumMerino300x250-659473-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.15517.659473&amp;trid=1410543.211094&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/15517/659473/132893/160597/image.png&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/15517/659473/132893/160597/image.png,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1507075200,2145830400
,300X250-53-RidgeMerino15OffFirstOrder300x250-747289-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.15517.747289&amp;trid=1410543.211094&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/15517/747289/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/15517/747289/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1539129600,2145830400
,300X250-53-FreeShippingOrdersover49300x250-799461-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.15517.799461&amp;trid=1410543.211094&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/15517/799461/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/15517/799461/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1562889600,2145830400
